day,temp_min,temp_max
20051008,6.3,13.6
20051009,6.8,15.5
20051010,7.2,15.7
20051011,5.5,11.3
20051012,4.8,11.7
20051013,5.7,14.9
20051014,6.7,15
20051015,8,18.4
20051016,7.1,15.1
20051017,6.8,15.1
20051018,7.1,14.7
20051019,7,11.1
20051020,6.7,13.6
20051021,7.5,12.1
20051022,7,12.5
20051023,5.1,6.8
20051024,5,11.4
20051025,6.8,13.1
20051026,8.1,16.5
20051027,9.6,18
20051028,8.9,18
20051029,9.2,17.1
20051030,8.9,16.8
20051031,10.4,16.4
20051101,8.1,14.2
20051102,6.6,11.6
20051103,8.3,13.9
20051104,7.1,9.4
20051105,3.2,4.4
20051106,2.6,5.5
20051107,2.8,9.2
20051108,4.5,11.4
20051109,3.9,10
20051110,1.7,8.4
20051111,2.5,11.5
20051112,2.3,7.3
20051113,4,9.6
20051114,3.5,11.2
20051115,2.9,9
20051116,2.2,5.6
20051117,-1.9,0.7
20051118,-5.5,-2.1
20051119,-7.1,-1.6
20051120,-4.8,1.8
20051121,-3.7,0.6
20051122,-4.8,1.1
20051123,-6.7,-0.7
20051124,-10.2,-7
20051125,-7.9,-5.3
20051126,-9.5,-4.2
20051127,-9.5,-5.9
20051128,-7.8,-4.6
20051129,-5.7,-1.8
20051130,-7.1,-3.2
20051201,-7.2,0.6
20051202,-2.9,4.2
20051203,-2.7,0.2
20051204,-2.1,1
20051205,-2.4,0.6
20051206,-6.6,-3.5
20051207,-6.8,-2.9
20051208,-7.3,-4
20051209,-6.1,-1.7
20051210,-5,1.4
20051211,-1.7,4.9
20051212,0.7,6.3
20051213,0.2,5.3
20051214,-6.2,-0.2
20051215,-6.9,-0.3
20051216,-3.9,-0.8
20051217,-4.6,-0.7
20051218,-10.9,-7.5
20051219,-9.3,-3.4
20051220,-7.3,-0.7
20051221,-6.2,0.3
20051222,-5.4,-0.4
20051223,-3.4,0.2
20051224,-2.2,3.9
20051225,-6.4,-1.3
20051226,-10.4,-5.6
20051227,-11.6,-8.9
20051228,-13.1,-11.6
20051229,-15.2,-11.1
20051230,-13,-5.8
20051231,-1.8,1.3
20060101,-4.2,-1.8
20060102,-6.3,-4.4
20060103,-7.1,-4.1
20060104,-9,-2.3
20060105,-9.3,-4.4
20060106,-8.4,-2.6
20060107,-5.6,1.2
20060108,-4.9,-0.5
20060109,-6.5,-0.5
20060110,-6.9,-0.6
20060111,-6.8,0.1
20060112,-5.2,1
20060113,-5.9,0.4
20060114,-5,1.5
20060115,-7.3,-1.3
20060116,-8.1,-3.8
20060117,-4.7,-1.2
20060118,-2,0.1
20060119,-3.7,0.5
20060120,-1.4,5.5
20060121,-4.3,0.3
20060122,-6.6,-2
20060123,-7.2,0.5
20060124,-5.5,1
20060125,-5.9,0.2
20060126,-10,-5.2
20060127,-7.5,-1.3
20060128,-1.1,3.7
20060129,-0.2,3.9
20060130,-0.1,5.6
20060131,1.1,8.6
20060201,0.8,8.5
20060202,-0.8,6.4
20060203,-1.9,5.3
20060204,-3.6,3.7
20060205,-7,-1.6
20060206,-7.2,-1.3
20060207,-6.3,-3.8
20060208,-6.6,-2.7
20060209,-4.3,-1.1
20060210,-7.9,-3.9
20060211,-9,-2.2
20060212,-8.1,-3.1
20060213,-6.5,-0.3
20060214,-3.8,2.3
20060215,-2.8,1.2
20060216,-0.3,1.5
20060217,-3.5,-0.6
20060218,-3.8,-1.4
20060219,-3.6,-0.4
20060220,-3,0.9
20060221,-5.1,0.4
20060222,-3.8,1.9
20060223,-5,0.3
20060224,-4.7,-1.4
20060225,-3.7,-0.2
20060226,-4.4,0.2
20060227,-6.6,-2.2
20060228,-8.6,-6.7
20060301,-8.6,-5.3
20060302,-10,-7
20060303,-5.1,-0.9
20060304,-0.9,2.7
20060305,-4.7,0.4
20060306,-9.4,-4.3
20060307,-6.5,-2.2
20060308,-4.7,-0.7
20060309,0.8,4.1
20060310,-3.3,-0.3
20060311,-4.6,-0.8
20060312,-9.7,-4.8
20060313,-10.2,-1.4
20060314,-5.5,1.3
20060315,-3.7,2.2
20060316,-3.7,1.5
20060317,-3.5,2.7
20060318,-1.5,5.4
20060319,1,6.7
20060320,1.2,5.8
20060321,1.4,5.2
20060322,1.5,6.9
20060323,0.9,4.9
20060324,2,4.9
20060325,3.1,7.9
20060326,5.8,11.7
20060327,7.4,13.5
20060328,0.9,3.8
20060329,-0.7,3.9
20060330,1.3,5.3
20060331,3.3,8.6
20060401,2.2,7.4
20060402,3.2,9.5
20060403,1.3,6.1
20060404,1.7,8
20060405,0,3
20060406,-1.9,1.2
20060407,0.2,6.1
20060408,3.2,9.8
20060409,4.9,11.2
20060410,1.1,4.9
20060411,-2.6,1.3
20060412,-2.7,2.6
20060413,-0.1,5.6
20060414,5.4,13.2
20060415,5.7,10.8
20060416,4.5,10.4
20060417,4.4,10.4
20060418,4.7,9.2
20060419,5,10.3
20060420,6.3,12.3
20060421,7,14.5
20060422,8.2,15.4
20060423,8.1,15.6
20060424,8.8,15.4
20060425,6.4,9.3
20060426,6.8,11.4
20060427,6.7,10.3
20060428,6.5,10.1
20060429,5.1,12.1
20060430,1.6,7.4
20060501,4.8,10.6
20060502,7.7,14.3
20060503,9.4,16.9
20060504,9.6,15.6
20060505,8.5,13
20060506,5.8,7.3
20060507,6,9.3
20060508,7.3,12
20060509,1.5,5.8
20060510,2.2,5.6
20060511,5.8,13.2
20060512,8.9,14.8
20060513,8.3,13.4
20060514,8,13.8
20060515,10.5,16.6
20060516,11.4,18.8
20060517,12.6,20.4
20060518,11.6,17.4
20060519,9.4,13.6
20060520,6.6,11.7
20060521,7.6,11.7
20060522,11.6,17.1
20060523,6.8,10.9
20060524,6.3,13.3
20060525,7.1,14.3
20060526,10.1,18.1
20060527,12.3,18.7
20060528,12.3,20.5
20060529,8.9,14.7
20060530,2.1,4.4
20060531,0.5,5.2
20060601,1.6,8.7
20060602,2.3,7.4
20060603,5.3,11.7
20060604,7.5,13.6
20060605,6.8,12
20060606,8,13.9
20060607,8.3,15.2
20060608,9.9,16.5
20060609,11,17.5
20060610,12.7,19.3
20060611,13.7,21.1
20060612,14.4,21.6
20060613,15.3,21.7
20060614,15.9,22.9
20060615,17.3,25.2
20060616,15,21.4
20060617,12.9,18.1
20060618,14.4,23
20060619,16,22.5
20060620,16.9,23.5
20060621,16.1,23.8
20060622,12.6,17
20060623,15.5,22
20060624,16.3,25.5
20060625,14.6,22.2
20060626,16,23.9
20060627,16.2,22.1
20060628,14.3,20.4
20060629,13.4,20
20060630,14.5,21.3
20060701,16.4,23.8
20060702,17.2,25.2
20060703,17.2,24.4
20060704,18,24.2
20060705,16.6,25.1
20060706,11.8,16.7
20060707,10.4,13.3
20060708,13.6,19.4
20060709,14.4,20.1
20060710,15.8,23.3
20060711,18,25.5
20060712,17.5,24.9
20060713,15.8,23.3
20060714,16.1,24
20060715,18.4,25.3
20060716,18.3,25.4
20060717,17.8,24.9
20060718,18.5,25.6
20060719,18.4,26.1
20060720,18.5,27.4
20060721,18.1,26
20060722,17.5,26.7
20060723,17.1,23.9
20060724,19,25.4
20060725,18.1,26.4
20060726,16,23.7
20060727,17.4,26.2
20060728,14.3,19.9
20060729,14.2,18.3
20060730,16.5,23.9
20060731,16.3,21.1
20060801,14.2,17.9
20060802,12.9,18.1
20060803,7.8,10.1
20060804,8.9,14.3
20060805,8.9,12.7
20060806,8.8,10.9
20060807,10.7,16.6
20060808,11.7,18.1
20060809,11.8,18.4
20060810,11,16.3
20060811,9.1,14.4
20060812,7.1,11.1
20060813,5.2,6.6
20060814,6.6,11.3
20060815,9.8,17
20060816,11.4,16.6
20060817,14.7,19
20060818,14.8,21.8
20060819,14.5,19.9
20060820,11.2,16.4
20060821,11.3,17.1
20060822,11.3,17.9
20060823,12,19.6
20060824,10.2,14.9
20060825,8.7,14.4
20060826,8.7,15.7
20060827,9.3,15.3
20060828,6.3,9.9
20060829,5.4,11.2
20060830,5.7,12
20060831,6.6,14.4
20060901,11,18.7
20060902,12.2,16.6
20060903,14.2,19.2
20060904,15.3,22.7
20060905,15.8,23.7
20060906,14.3,22.4
20060907,15,22.2
20060908,13.8,20.3
20060909,13.8,20.9
20060910,14.2,21.1
20060911,12.6,16.1
20060912,12.3,19.9
20060913,13.1,19.8
20060914,10.7,12.4
20060915,9,14
20060916,9.7,15.3
20060917,8.7,10.2
20060918,8.9,10.7
20060919,9.3,13.6
20060920,10.1,17.1
20060921,11,18.7
20060922,12.2,20.5
20060923,14.1,20.6
20060924,12.1,18.7
20060925,8.1,10
20060926,7.3,10.9
20060927,8.3,13.8
20060928,9.2,16
20060929,10.3,17.1
20060930,11.3,16.2
20061001,10.5,12.9
20061002,11,16.4
20061003,10.7,18.8
20061004,4.2,7.9
20061005,3.9,8.6
20061006,5.8,11.3
20061007,6.2,11.1
20061008,6.5,15.3
20061009,8.3,16.1
20061010,9.1,16.7
20061011,9.4,15.4
20061012,8,14.3
20061013,8.7,16.6
20061014,7.1,13.7
20061015,6.5,11.8
20061016,6.7,14.7
20061017,6.7,14.8
20061018,9.1,15.5
20061019,7.8,12.2
20061020,7,11.4
20061021,8,13.2
20061022,7.8,15.7
20061023,8.1,10.9
20061024,7.4,12.1
20061025,7.7,14.5
20061026,10.2,19
20061027,10.7,17.5
20061028,10.4,14.7
20061029,8.3,12.6
20061030,6.2,13.4
20061031,8,14.3
20061101,5.3,11.6
20061102,-2.3,2.2
20061103,-5.5,-0.3
20061104,-3.3,3.4
20061105,-0.4,6.8
20061106,2.9,9.7
20061107,6,13.6
20061108,3,9.6
20061109,2.4,7.3
20061110,1.2,8.1
20061111,2.3,7.4
20061112,2.7,9.1
20061113,0.5,2.8
20061114,5.5,10.3
20061115,4.7,12.3
20061116,5.2,10.1
20061117,7.6,10.5
20061118,4.3,8.7
20061119,2.7,7.9
20061120,-0.9,1.9
20061121,-0.3,4.3
20061122,-2.8,-0.6
20061123,1.9,8
20061124,3,8.6
20061125,6.2,12.2
20061126,4.5,10.1
20061127,4.1,11.9
20061128,3.7,10.6
20061129,1.2,4.5
20061130,2.7,9
20061201,2.2,9.6
20061202,2.4,8.3
20061203,2.7,8.3
20061204,1.8,3.8
20061205,4.8,8.5
20061206,2.2,7.9
20061207,-0.6,2.8
20061208,3.6,8
20061209,-2.8,-1.3
20061210,-7.4,-3.6
20061211,-7.1,-2.1
20061212,-2.5,1.9
20061213,-3.1,1.9
20061214,0.6,7.2
20061215,1.7,6.1
20061216,0.7,4.5
20061217,-0.4,3.1
20061218,-3.7,-1.4
20061219,-6,-2.2
20061220,-4,1.4
20061221,-2.8,2.4
20061222,-2.4,1.5
20061223,0.2,6.3
20061224,-0.6,4.1
20061225,0,6.1
20061226,-0.8,5.1
20061227,-1.9,3.4
20061228,-3.2,3.1
20061229,-2.8,3.4
20061230,-0.2,5.3
20061231,1,5.6
20070101,0.5,3.3
20070102,-4,-1.7
20070103,-3.1,-0.6
20070104,-0.6,2.5
20070105,-3,-0.8
20070106,-1.9,3.8
20070107,0.1,4
20070108,-0.6,3
20070109,1.8,4.3
20070110,3.2,8.5
20070111,1,4.9
20070112,3,7.2
20070113,2.1,8.7
20070114,0,3.7
20070115,0.4,4.7
20070116,0.9,5
20070117,-0.5,3.9
20070118,0.9,2.7
20070119,4.2,9.5
20070120,2.5,9
20070121,0.8,6.6
20070122,-0.5,5
20070123,0,4.5
20070124,-8.5,-4.7
20070125,-11.8,-5.6
20070126,-12,-8.4
20070127,-9.9,-2.8
20070128,-6.1,1.6
20070129,-4.5,-0.1
20070130,-1.6,5.4
20070131,-1.2,5.4
20070201,-1.3,6.4
20070202,0.6,6.5
20070203,0.3,7.9
20070204,1.7,9.4
20070205,0,6.1
20070206,-2.6,0.7
20070207,-2.1,1.7
20070208,-2.7,0.4
20070209,-1.5,4.2
20070210,-2.3,1.5
20070211,-0.5,5.1
20070212,-1,0.7
20070213,-3.2,0.6
20070214,-1.6,4
20070215,-1.5,2.9
20070216,0.8,9.4
20070217,2.9,9.7
20070218,0.2,4.2
20070219,-0.7,5.2
20070220,0.2,8.4
20070221,0,6
20070222,0.4,7.5
20070223,0.8,5.5
20070224,-0.4,2.9
20070225,-1.2,1.6
20070226,-1.9,0.5
20070227,-2,3.9
20070228,3,8.5
20070301,-0.2,1.7
20070302,0.7,4.5
20070303,1.3,6.2
20070304,1.1,7.4
20070305,1.1,5.3
20070306,2.3,7.8
20070307,1.7,5
20070308,1.6,4.9
20070309,0.2,4.7
20070310,-1.1,2.9
20070311,0.4,8.3
20070312,3.3,11.6
20070313,3.5,10.1
20070314,3.4,10.5
20070315,4.3,11.1
20070316,3.9,10.3
20070317,3,9
20070318,3.5,9.3
20070319,-1.5,3.7
20070320,-5.1,-2.1
20070321,-5.5,-1.6
20070322,-6.1,-1.5
20070323,-5.6,-3.5
20070324,-5,1
20070325,-3.3,0.8
20070326,0.3,4.6
20070327,1,6.7
20070328,0.9,7.5
20070329,1.4,7.9
20070330,1,7
20070331,0.7,7.4
20070401,2.4,10.2
20070402,4.2,12.4
20070403,3.7,9.6
20070404,0,3.4
20070405,3.1,11.3
20070406,5,12.9
20070407,6.6,13.8
20070408,6.6,13.2
20070409,6,13.4
20070410,6.6,13.8
20070411,8.3,15.9
20070412,8.5,15
20070413,8.3,14.5
20070414,9.2,15.7
20070415,10.1,18.1
20070416,10.8,17.8
20070417,10.5,18.2
20070418,9.5,16.4
20070419,9,16
20070420,9.6,16.3
20070421,10.2,17.1
20070422,10.7,17.7
20070423,10.9,18.7
20070424,11.3,17.6
20070425,12.9,20.1
20070426,12.3,17.9
20070427,10.1,15
20070428,10,16.7
20070429,10.4,17.9
20070430,9.4,15.7
20070501,8.7,13.7
20070502,3.6,7.6
20070503,5.6,11
20070504,3.9,6.4
20070505,4.5,9.9
20070506,5.7,9.1
20070507,6.9,12
20070508,9.2,16.6
20070509,11.3,17.1
20070510,9.5,17.4
20070511,9,13.1
20070512,9.6,14.6
20070513,12.1,16.2
20070514,7.5,10.1
20070515,3.1,7.6
20070516,3.3,9.5
20070517,2.4,5.5
20070518,8,14.5
20070519,10.7,19.1
20070520,13,20.6
20070521,13.4,19.8
20070522,14.3,21.3
20070523,13.5,21
20070524,15.3,22.7
20070525,13.2,19.7
20070526,8.5,11.3
20070527,8.3,11.2
20070528,0.6,6.2
20070529,2.7,8.1
20070530,4.5,12.4
20070531,7.9,12.9
20070601,2,5.2
20070602,4.8,9.3
20070603,10.3,16.7
20070604,11.8,17.1
20070605,12,18.5
20070606,11.4,17.3
20070607,12.6,17.8
20070608,13.5,17.8
20070609,14.5,19.3
20070610,13.5,19.9
20070611,11.3,16.7
20070612,12.4,17.7
20070613,12.9,18
20070614,12.5,19.5
20070615,9.1,10.8
20070616,9.9,15.4
20070617,11.5,18.6
20070618,13.6,18.8
20070619,16.9,23.5
20070620,16.1,23.9
20070621,13,18.1
20070622,11.3,15.4
20070623,10.9,16.2
20070624,12.4,20.2
20070625,10.8,14
20070626,8.2,14.9
20070627,7.4,10.8
20070628,8.7,15.3
20070629,11.3,17.7
20070630,13.1,18.8
20070701,14,22
20070702,9.9,13.4
20070703,10,13.9
20070704,6.1,10.6
20070705,6.7,12.5
20070706,10,15.6
20070707,13.6,22.5
20070708,12.3,17.8
20070709,8.9,13.6
20070710,5.3,9.8
20070711,6.8,11.2
20070712,9.5,15.4
20070713,13.3,21.4
20070714,16.3,23.5
20070715,17.4,24
20070716,17.7,24
20070717,16.8,21.5
20070718,16.8,22.3
20070719,17.8,23.4
20070720,15.4,23.1
20070721,13.3,19.5
20070722,11.4,16.1
20070723,13.5,19.6
20070724,11.1,17
20070725,11.8,18.2
20070726,14.5,21.2
20070727,14.8,20.1
20070728,14.4,20.4
20070729,13.9,19.6
20070730,11.6,17.1
20070731,10.5,17.6
20070801,14.1,22
20070802,11.8,19.9
20070803,10.7,14.3
20070804,12.9,19.6
20070805,15.4,23.5
20070806,16.7,24
20070807,13,14.8
20070808,7.9,12.2
20070809,3.4,6.3
20070810,6.9,12.1
20070811,11.2,18.6
20070812,12.9,19.2
20070813,13.4,18.3
20070814,14.1,19.6
20070815,16.8,22.5
20070816,12.9,16.1
20070817,9.6,12.7
20070818,12,18.1
20070819,11.2,16.2
20070820,7.9,11.4
20070821,6.5,9.1
20070822,9.2,14
20070823,9.7,17.1
20070824,11.2,17.6
20070825,13.7,20.4
20070826,15.6,23
20070827,16.7,22.1
20070828,14.2,20.3
20070829,11.3,15.6
20070830,10.4,13.2
20070831,9.8,14.9
20070901,9.8,14.8
20070902,11.1,16.4
20070903,10.7,15.2
20070904,6.5,12.2
20070905,4.2,12.3
20070906,4.5,12.2
20070907,7.7,15.2
20070908,9.3,17
20070909,10.4,15.3
20070910,10.4,16
20070911,8.7,14.8
20070912,8.5,15.4
20070913,10.1,17.2
20070914,11.1,17.3
20070915,10.8,16.9
20070916,11.8,18.6
20070917,11.9,17.3
20070918,7,10
20070919,4,9.6
20070920,5.9,13
20070921,9,17.4
20070922,9.9,16.6
20070923,10.9,17.3
20070924,10.6,17
20070925,6.1,9.6
20070926,2.4,3.3
20070927,0.9,2.7
20070928,3.2,7.3
20070929,4.9,11.9
20070930,7.4,13.1
20071001,9.3,16.3
20071002,10.7,17.8
20071003,11.6,19.2
20071004,10.1,14.6
20071005,11,16.3
20071006,10.7,14.8
20071007,8.1,14.3
20071008,6.4,12.9
20071009,6.8,10.6
20071010,6.5,11.2
20071011,5,11.6
20071012,5.3,12.1
20071013,6.2,14.6
20071014,7,14.8
20071015,7.3,15.7
20071016,6.8,14.4
20071017,6.2,12.9
20071018,4.8,11.2
20071019,-0.3,5.7
20071020,-1.5,2.7
20071021,-3.2,1.9
20071022,-2.5,5.6
20071023,-0.3,6.3
20071024,1,5.7
20071025,2.8,9.3
20071026,4.2,12.2
20071027,3.7,11.1
20071028,3.7,9.7
20071029,4.5,11
20071030,1.8,5.1
20071031,2.4,11.1
20071101,3.7,11.3
20071102,7.1,17
20071103,5.7,14.9
20071104,3.5,12
20071105,2,11.2
20071106,0,6.9
20071107,-1.9,2
20071108,-0.7,4.6
20071109,-2,1.9
20071110,-3.5,-0.3
20071111,1.2,4
20071112,-2.5,2.3
20071113,-4.2,0
20071114,-2.9,0
20071115,-9.7,-5.8
20071116,-9.6,-3.7
20071117,-7.9,-3
20071118,-6.1,1.4
20071119,-1.6,4
20071120,-0.1,3.4
20071121,4.4,8
20071122,2,4.6
20071123,1.2,3.1
20071124,1.2,4.1
20071125,0,2.1
20071126,-1.5,2
20071127,-2.8,3.3
20071128,-0.3,5.5
20071129,-1,5.5
20071130,-1.4,2.6
20071201,1.3,7.7
20071202,0.7,5
20071203,-1.7,1.7
20071204,-1.9,1.9
20071205,-1.1,4.8
20071206,0.1,3.2
20071207,0.7,3.2
20071208,-3,-0.1
20071209,-2.7,1
20071210,-3.2,-1.4
20071211,-4.1,-2.7
20071212,-7,-3.1
20071213,-5.9,0.2
20071214,-6.2,-0.4
20071215,-7.9,-1
20071216,-8,-2.1
20071217,-7.2,-1.8
20071218,-6,0
20071219,-4.6,1.3
20071220,-3.1,2.6
20071221,-3,3
20071222,-2.2,1.9
20071223,-1.4,2.2
20071224,-3.2,2.2
20071225,-3.5,1.8
20071226,-2.8,0.7
20071227,-5.2,0.2
20071228,-3.7,3.1
20071229,-3.8,1.4
20071230,-4.4,-1.5
20071231,-8,-2.9
20080101,-6.8,-1.9
20080102,-6.7,-2.1
20080103,-6.4,-3.9
20080104,-3.8,-2.2
20080105,-1.4,1.5
20080106,-0.8,3.3
20080107,-0.4,2.5
20080108,-5.6,0.4
20080109,-3.4,0.9
20080110,-3,3.5
20080111,0.3,6.1
20080112,-3.1,0.3
20080113,-4.3,1.3
20080114,-2.7,0.9
20080115,-2.2,0.9
20080116,-2.4,2.2
20080117,-4.4,0.3
20080118,-1,3.6
20080119,-1.3,3.7
20080120,0.4,7.1
20080121,1.7,7.3
20080122,-0.9,5.6
20080123,-4.7,2.6
20080124,0.9,7.5
20080125,-1,4.4
20080126,-0.7,6.9
20080127,0.9,9.8
20080128,2.1,9.8
20080129,3.1,9.4
20080130,-0.7,1.6
20080131,-3.7,-0.2
20080201,-1.9,2.3
20080202,-4,-1.5
20080203,-4.3,3.4
20080204,-1.8,0.9
20080205,-4.1,2
20080206,-0.2,3.1
20080207,-2,2
20080208,-0.1,7.7
20080209,0.1,6.4
20080210,-0.6,5.2
20080211,-1.6,3.6
20080212,-1.6,4.8
20080213,-2.5,3.8
20080214,-2.5,4.3
20080215,-2.3,4.1
20080216,-3.2,3.3
20080217,-3,3.7
20080218,-2.7,5.2
20080219,-1.1,6.7
20080220,0.1,5.6
20080221,0.7,6
20080222,1.1,6.9
20080223,3,9.9
20080224,4.9,11.9
20080225,3,7.8
20080226,2.9,9.2
20080227,3,6.1
20080228,2.4,5.6
20080229,3.2,5.7
20080301,3.9,8.4
20080302,5.6,13.4
20080303,2.5,7.1
20080304,-2.3,1.9
20080305,-6.6,-3.3
20080306,-6.4,1.2
20080307,-2.2,4.8
20080308,-2.5,2.5
20080309,0.5,7
20080310,1.1,5
20080311,-1,4.2
20080312,1.6,5.6
20080313,0.9,4.2
20080314,2.5,8.2
20080315,4.4,11.6
20080316,1.8,7.2
20080317,0.1,1.9
20080318,-0.8,4.5
20080319,-3.1,3.7
20080320,-4.5,1.5
20080321,-5.2,-2
20080322,-5.4,-2.1
20080323,-5.9,-2.5
20080324,-8,-3.7
20080325,-4,1.1
20080326,-2.3,2.1
20080327,-2.1,0.7
20080328,-1.1,4.9
20080329,1.2,6.8
20080330,3.9,10.4
20080331,0.9,3.2
20080401,1.4,7.3
20080402,0.1,2.3
20080403,0.6,4.1
20080404,-0.5,5.3
20080405,0.9,7.5
20080406,1.1,7.2
20080407,-2.6,1.1
20080408,0.6,5.9
20080409,2,10.4
20080410,4.8,10.3
20080411,3.9,9.3
20080412,-0.6,3
20080413,0.9,8.3
20080414,-0.4,3.2
20080415,-1.2,2.9
20080416,-1.2,5
20080417,2,7.7
20080418,4.4,11.5
20080419,4.3,10.3
20080420,5.5,11.5
20080421,2.6,4.8
20080422,2.9,6.6
20080423,5.3,9.6
20080424,6.7,13
20080425,6.1,12.8
20080426,6.5,13.6
20080427,8.2,14.9
20080428,6.9,13.2
20080429,3.7,8.1
20080430,4.3,12
20080501,3.7,10.7
20080502,6.5,12.8
20080503,8.6,15.1
20080504,10.3,17.9
20080505,10.3,15.9
20080506,9,15.1
20080507,9.5,15.7
20080508,10.3,17.2
20080509,10.3,16.7
20080510,9.5,16.2
20080511,8.3,15.8
20080512,8.6,14.2
20080513,9.3,15
20080514,10.2,17.1
20080515,9,14.4
20080516,9.8,15.3
20080517,8.9,13.8
20080518,6.3,8.5
20080519,9,14.1
20080520,7.8,10.6
20080521,7.2,12.6
20080522,6.5,10
20080523,8.8,16.1
20080524,9.5,12.8
20080525,10,16.1
20080526,10.2,15
20080527,13.1,19.7
20080528,15.3,18.4
20080529,9.1,13.3
20080530,10.5,16.4
20080531,9.8,12.8
20080601,12.5,17.2
20080602,10.8,14.4
20080603,9.5,13.8
20080604,7.2,8.6
20080605,7.8,9.8
20080606,7.7,9.8
20080607,6.2,8.8
20080608,9,14.3
20080609,10.2,15.8
20080610,11.5,17.2
20080611,11.2,15.9
20080612,11,16.4
20080613,8.2,12.9
20080614,7.4,11.8
20080615,5.3,7.1
20080616,6.8,9.8
20080617,8.2,11.8
20080618,11.3,17.1
20080619,13.5,18.9
20080620,14.3,20.3
20080621,15.6,22.6
20080622,16.9,24.2
20080623,17.3,23.4
20080624,17.7,23.8
20080625,18.6,26.7
20080626,17.6,22.8
20080627,16,23.3
20080628,15,21.1
20080629,15.5,24.1
20080630,14.6,19.3
20080701,15.3,23.8
20080702,14.4,23.6
20080703,12.1,15.9
20080704,11.6,17.1
20080705,13.7,19.7
20080706,12.2,17.7
20080707,9.5,11.8
20080708,10.2,16.3
20080709,11,17.5
20080710,14.1,21.2
20080711,14.7,22.5
20080712,11.5,15.2
20080713,8.9,10.7
20080714,7.5,12.2
20080715,10.4,17.5
20080716,13.5,20.2
20080717,11.1,13.6
20080718,11.3,16.4
20080719,13.5,20.1
20080720,12.7,18.9
20080721,9.5,15.2
20080722,9.5,15.6
20080723,10.2,17.6
20080724,12.7,20.2
20080725,14.6,21.5
20080726,13,19
20080727,13.2,18.4
20080728,14.8,20.5
20080729,14.9,21.5
20080730,15.7,23.5
20080731,15.1,22.1
20080801,14.1,20.4
20080802,14,19.2
20080803,15.4,21.5
20080804,16.9,25.1
20080805,15.3,20
20080806,15.4,22.2
20080807,13.6,20.1
20080808,12,17.4
20080809,10.9,17
20080810,13.6,21.1
20080811,13.3,22.3
20080812,12.7,16
20080813,11.9,17.3
20080814,12.1,20.5
20080815,7.6,10.9
20080816,8.9,14.7
20080817,9.5,13.6
20080818,11.9,19.3
20080819,13.5,20.4
20080820,11.9,16
20080821,12.8,19.5
20080822,12.3,19.8
20080823,9.8,14.8
20080824,9.1,16.6
20080825,10.6,14.4
20080826,12.6,19.3
20080827,13.3,20.2
20080828,13.4,20.2
20080829,13.6,20.3
20080830,15.3,23.2
20080831,14.8,19.6
20080901,10.9,16.4
20080902,12.7,20
20080903,13.1,20.3
20080904,10.4,12.2
20080905,14.6,19
20080906,15.7,21.2
20080907,9.3,13.5
20080908,9.6,15.6
20080909,12.7,20.8
20080910,13.2,18.1
20080911,13.4,22.6
20080912,11.3,15.3
20080913,6.7,8.4
20080914,5.7,7.2
20080915,4.2,8.4
20080916,4.8,11
20080917,6,13.8
20080918,7.4,13.5
20080919,7.5,11.8
20080920,6.9,12.9
20080921,5.5,10.4
20080922,5,10.2
20080923,4.7,9.8
20080924,5.2,10.7
20080925,5.5,10.4
20080926,5.4,11.4
20080927,5.1,11
20080928,4.7,11.5
20080929,5.2,12.4
20080930,6.2,10.2
20081001,7,12.1
20081002,6.8,11
20081003,1.9,5.3
20081004,-0.1,6.2
20081005,3,10
20081006,6.9,13.8
20081007,7.5,14.3
20081008,7.7,12.7
20081009,7.1,13.8
20081010,7.4,15.1
20081011,8.3,15.8
20081012,8.8,15.9
20081013,11.2,17.4
20081014,9.2,15.6
20081015,8.7,14.7
20081016,7.6,11.9
20081017,5.4,8.7
20081018,5.8,12
20081019,5.3,12.2
20081020,6.5,13.4
20081021,8.1,13.8
20081022,7.1,12.8
20081023,5,11.6
20081024,7.5,13.4
20081025,6.8,12.9
20081026,6,13.3
20081027,6.5,10.7
20081028,2.4,4.6
20081029,-0.9,0.6
20081030,-2.7,-0.8
20081031,0.2,7.6
20081101,4.4,9.1
20081102,6.4,11.7
20081103,3.6,8.5
20081104,1.5,4
20081105,1.1,2.9
20081106,2,5.1
20081107,0.7,5.5
20081108,0.3,5.7
20081109,1.2,6.6
20081110,2.1,8.1
20081111,2.2,7.5
20081112,0.4,1.7
20081113,-0.4,1.4
20081114,-1,6
20081115,1.3,8
20081116,1.7,9.4
20081117,-1.4,3.6
20081118,-2.2,-0.9
20081119,-3,2.3
20081120,-2.1,3.1
20081121,-1.5,1.4
20081122,-6.4,-4.3
20081123,-8.4,-5.9
20081124,-7,-3.6
20081125,-9.6,-4.4
20081126,-9.1,-2.3
20081127,-6.8,0.1
20081128,-3.8,-0.7
20081129,-1.9,1.3
20081130,-2.2,1.3
20081201,-4.6,-3.2
20081202,-7.6,-3.7
20081203,-8,-2.6
20081204,-4.5,0.3
20081205,-2.7,-0.5
20081206,-3.9,-2.5
20081207,-9.1,-5
20081208,-5.5,1
20081209,-3.2,1.4
20081210,-4.2,-3.3
20081211,-6.7,-5.8
20081212,-8.8,-5.9
20081213,-4.6,0
20081214,-0.7,1.6
20081215,-0.5,1.5
20081216,-0.1,3.4
20081217,-4,0.7
20081218,-7.4,-3.8
